hei_score,risk_class,risk_code,pop_raw,ndvi_raw,lulc_class,urban_class,lst_norm,pop_norm,ndvi_inv_norm,lulc_weight,color_hex
0.3752,Moderate Risk,3,1.0494942665100098,0.104181,Bare Land,Peri-Urban / Sparse,0.3541,0.002392,0.8142,0.70,#FFAA00
0.3750,Moderate Risk,3,1.0519441366195679,0.104384,Bare Land,Peri-Urban / Sparse,0.3541,0.002398,0.8130,0.70,#FFAA00
0.3743,Moderate Risk,3,1.0532124042510986,0.104924,Bare Land,Peri-Urban / Sparse,0.3541,0.002401,0.8098,0.70,#FFAA00
0.3742,Moderate Risk,3,1.0570831298828125,0.105076,Bare Land,Peri-Urban / Sparse,0.3541,0.002409,0.8090,0.70,#FFAA00
0.3743,Moderate Risk,3,1.059861660003662,0.104957,Bare Land,Peri-Urban / Sparse,0.3541,0.002416,0.8097,0.70,#FFAA00
0.3736,Moderate Risk,3,1.0609408617019653,0.105562,Bare Land,Peri-Urban / Sparse,0.3541,0.002418,0.8061,0.70,#FFAA00
0.3758,Moderate Risk,3,1.0604634284973145,0.103653,Bare Land,Peri-Urban / Sparse,0.3541,0.002417,0.8173,0.70,#FFAA00
0.3752,Moderate Risk,3,1.0527055263519287,0.104157,Bare Land,Peri-Urban / Sparse,0.3541,0.002399,0.8143,0.70,#FFAA00
0.3757,Moderate Risk,3,1.0363695621490479,0.103770,Bare Land,Peri-Urban / Sparse,0.3541,0.002362,0.8166,0.70,#FFAA00
0.3750,Moderate Risk,3,1.0187808275222778,0.104290,Bare Land,Peri-Urban / Sparse,0.3541,0.002322,0.8135,0.70,#FFAA00
0.3741,Moderate Risk,3,1.0023493766784668,0.105082,Bare Land,Peri-Urban / Sparse,0.3541,0.002285,0.8089,0.70,#FFAA00
0.3750,Moderate Risk,3,0.9866266250610352,0.104326,Bare Land,Rural / Scattered,0.3541,0.002249,0.8133,0.70,#FFAA00
0.3734,Moderate Risk,3,0.9730772376060486,0.105679,Bare Land,Rural / Scattered,0.3541,0.002218,0.8054,0.70,#FFAA00
0.3735,Moderate Risk,3,0.9647623896598816,0.105587,Bare Land,Rural / Scattered,0.3541,0.002199,0.8060,0.70,#FFAA00
0.3737,Moderate Risk,3,0.9595606923103333,0.105444,Bare Land,Rural / Scattered,0.3541,0.002187,0.8068,0.70,#FFAA00
0.3733,Moderate Risk,3,0.9550542235374451,0.105762,Bare Land,Rural / Scattered,0.3541,0.002177,0.8050,0.70,#FFAA00
0.3724,Moderate Risk,3,0.949755847454071,0.106550,Bare Land,Rural / Scattered,0.3541,0.002165,0.8004,0.70,#FFAA00
0.3716,Moderate Risk,3,0.9421573281288147,0.107223,Bare Land,Rural / Scattered,0.3541,0.002147,0.7964,0.70,#FFAA00
0.3711,Moderate Risk,3,0.931972324848175,0.107654,Bare Land,Rural / Scattered,0.3541,0.002124,0.7939,0.70,#FFAA00
0.3710,Moderate Risk,3,0.9272199869155884,0.107739,Bare Land,Rural / Scattered,0.3541,0.002113,0.7934,0.70,#FFAA00
0.3704,Moderate Risk,3,0.9240392446517944,0.108255,Bare Land,Rural / Scattered,0.3541,0.002106,0.7904,0.70,#FFAA00
0.3690,Moderate Risk,3,0.9211279153823853,0.109384,Bare Land,Rural / Scattered,0.3541,0.002099,0.7838,0.70,#FFAA00
0.3685,Moderate Risk,3,0.9183827042579651,0.109802,Bare Land,Rural / Scattered,0.3541,0.002093,0.7814,0.70,#FFAA00
0.3685,Moderate Risk,3,0.9137515425682068,0.109815,Bare Land,Rural / Scattered,0.3541,0.002083,0.7813,0.70,#FFAA00
0.3684,Moderate Risk,3,0.9167703986167908,0.109961,Bare Land,Rural / Scattered,0.3541,0.002090,0.7805,0.70,#FFAA00
0.3687,Moderate Risk,3,0.9211620688438416,0.109700,Bare Land,Rural / Scattered,0.3541,0.002100,0.7820,0.70,#FFAA00
0.3680,Moderate Risk,3,0.9266173839569092,0.110275,Bare Land,Rural / Scattered,0.3541,0.002112,0.7787,0.70,#FFAA00
0.3678,Moderate Risk,3,0.9311767816543579,0.110485,Bare Land,Rural / Scattered,0.3541,0.002122,0.7774,0.70,#FFAA00
0.3681,Moderate Risk,3,0.936383068561554,0.110213,Bare Land,Rural / Scattered,0.3541,0.002134,0.7790,0.70,#FFAA00
0.3692,Moderate Risk,3,0.9471777081489563,0.109226,Bare Land,Rural / Scattered,0.3541,0.002159,0.7848,0.70,#FFAA00
0.3691,Moderate Risk,3,0.959821879863739,0.109318,Bare Land,Rural / Scattered,0.3541,0.002188,0.7842,0.70,#FFAA00
0.3676,Moderate Risk,3,0.9720242619514465,0.110628,Bare Land,Rural / Scattered,0.3541,0.002215,0.7766,0.70,#FFAA00
0.3660,Moderate Risk,3,0.9783137440681458,0.112017,Bare Land,Rural / Scattered,0.3541,0.002230,0.7685,0.70,#FFAA00
0.3658,Moderate Risk,3,0.982589066028595,0.112204,Bare Land,Rural / Scattered,0.3541,0.002240,0.7674,0.70,#FFAA00
0.3641,Moderate Risk,3,0.9828481674194336,0.113637,Bare Land,Rural / Scattered,0.3541,0.002240,0.7591,0.70,#FFAA00
0.3631,Moderate Risk,3,0.9854495525360107,0.114560,Bare Land,Rural / Scattered,0.3541,0.002246,0.7537,0.70,#FFAA00
0.3629,Moderate Risk,3,0.9905664324760437,0.114709,Bare Land,Rural / Scattered,0.3541,0.002258,0.7528,0.70,#FFAA00
0.3753,Moderate Risk,3,1.1040412187576294,0.104100,Bare Land,Peri-Urban / Sparse,0.3541,0.002516,0.8146,0.70,#FFAA00
0.3735,Moderate Risk,3,1.0960853099822998,0.105667,Bare Land,Peri-Urban / Sparse,0.3541,0.002498,0.8055,0.70,#FFAA00
0.3731,Moderate Risk,3,1.0857446193695068,0.106034,Bare Land,Peri-Urban / Sparse,0.3541,0.002475,0.8034,0.70,#FFAA00
0.3732,Moderate Risk,3,1.0600614547729492,0.105896,Bare Land,Peri-Urban / Sparse,0.3541,0.002416,0.8042,0.70,#FFAA00
0.3746,Moderate Risk,3,1.0216529369354248,0.104676,Bare Land,Peri-Urban / Sparse,0.3541,0.002329,0.8113,0.70,#FFAA00
0.3748,Moderate Risk,3,0.9892690777778625,0.104477,Bare Land,Rural / Scattered,0.3541,0.002255,0.8125,0.70,#FFAA00
0.3752,Moderate Risk,3,0.9540151357650757,0.104135,Bare Land,Rural / Scattered,0.3541,0.002174,0.8144,0.70,#FFAA00
0.3745,Moderate Risk,3,0.9380727410316467,0.104728,Bare Land,Rural / Scattered,0.3541,0.002138,0.8110,0.70,#FFAA00
0.3752,Moderate Risk,3,0.9350609183311462,0.104146,Bare Land,Rural / Scattered,0.3541,0.002131,0.8144,0.70,#FFAA00
0.3750,Moderate Risk,3,0.9364831447601318,0.104295,Bare Land,Rural / Scattered,0.3541,0.002134,0.8135,0.70,#FFAA00
0.3738,Moderate Risk,3,0.9395526647567749,0.105327,Bare Land,Rural / Scattered,0.3541,0.002141,0.8075,0.70,#FFAA00
0.3742,Moderate Risk,3,0.9388872385025024,0.104934,Bare Land,Rural / Scattered,0.3541,0.002140,0.8098,0.70,#FFAA00
0.3742,Moderate Risk,3,0.9452658891677856,0.104993,Bare Land,Rural / Scattered,0.3541,0.002155,0.8094,0.70,#FFAA00
0.3736,Moderate Risk,3,0.953380286693573,0.105485,Bare Land,Rural / Scattered,0.3541,0.002173,0.8066,0.70,#FFAA00
0.3736,Moderate Risk,3,0.96586674451828,0.105514,Bare Land,Rural / Scattered,0.3541,0.002201,0.8064,0.70,#FFAA00
0.3750,Moderate Risk,3,0.9786955118179321,0.104333,Bare Land,Rural / Scattered,0.3541,0.002231,0.8133,0.70,#FFAA00
0.3744,Moderate Risk,3,0.9851699471473694,0.104857,Bare Land,Rural / Scattered,0.3541,0.002245,0.8102,0.70,#FFAA00
0.3744,Moderate Risk,3,0.9841437339782715,0.104858,Bare Land,Rural / Scattered,0.3541,0.002243,0.8102,0.70,#FFAA00
0.3733,Moderate Risk,3,0.9736550450325012,0.105774,Bare Land,Rural / Scattered,0.3541,0.002219,0.8049,0.70,#FFAA00
0.3735,Moderate Risk,3,0.9641507863998413,0.105570,Bare Land,Rural / Scattered,0.3541,0.002198,0.8061,0.70,#FFAA00
0.3727,Moderate Risk,3,0.9591715931892395,0.106278,Bare Land,Rural / Scattered,0.3541,0.002186,0.8020,0.70,#FFAA00
0.3724,Moderate Risk,3,0.9521958231925964,0.106531,Bare Land,Rural / Scattered,0.3541,0.002170,0.8005,0.70,#FFAA00
0.3715,Moderate Risk,3,0.9405962228775024,0.107273,Bare Land,Rural / Scattered,0.3541,0.002144,0.7962,0.70,#FFAA00
0.3723,Moderate Risk,3,0.9243252873420715,0.106565,Bare Land,Rural / Scattered,0.3541,0.002107,0.8003,0.70,#FFAA00
0.3713,Moderate Risk,3,0.9078319668769836,0.107437,Bare Land,Rural / Scattered,0.3541,0.002069,0.7952,0.70,#FFAA00
0.3712,Moderate Risk,3,0.8987686038017273,0.107499,Bare Land,Rural / Scattered,0.3541,0.002049,0.7948,0.70,#FFAA00
0.3707,Moderate Risk,3,0.8931037783622742,0.107957,Bare Land,Rural / Scattered,0.3541,0.002036,0.7922,0.70,#FFAA00
0.3705,Moderate Risk,3,0.8890701532363892,0.108143,Bare Land,Rural / Scattered,0.3541,0.002026,0.7911,0.70,#FFAA00
0.3695,Moderate Risk,3,0.888137936592102,0.108998,Bare Land,Rural / Scattered,0.3541,0.002024,0.7861,0.70,#FFAA00
0.3694,Moderate Risk,3,0.8880811929702759,0.109030,Bare Land,Rural / Scattered,0.3541,0.002024,0.7859,0.70,#FFAA00
0.3691,Moderate Risk,3,0.8867203593254089,0.109304,Bare Land,Rural / Scattered,0.3541,0.002021,0.7843,0.70,#FFAA00
0.3687,Moderate Risk,3,0.885133683681488,0.109607,Bare Land,Rural / Scattered,0.3541,0.002017,0.7825,0.70,#FFAA00
0.3682,Moderate Risk,3,0.884753942489624,0.110036,Bare Land,Rural / Scattered,0.3541,0.002017,0.7800,0.70,#FFAA00
0.3680,Moderate Risk,3,0.8855916261672974,0.110281,Bare Land,Rural / Scattered,0.3541,0.002018,0.7786,0.70,#FFAA00
0.3673,Moderate Risk,3,0.8872314691543579,0.110860,Bare Land,Rural / Scattered,0.3541,0.002022,0.7752,0.70,#FFAA00
0.3671,Moderate Risk,3,0.892564058303833,0.111037,Bare Land,Rural / Scattered,0.3541,0.002034,0.7742,0.70,#FFAA00
0.3678,Moderate Risk,3,0.8947503566741943,0.110460,Bare Land,Rural / Scattered,0.3541,0.002039,0.7776,0.70,#FFAA00
0.3683,Moderate Risk,3,0.8920574188232422,0.110029,Bare Land,Rural / Scattered,0.3541,0.002033,0.7801,0.70,#FFAA00
0.3677,Moderate Risk,3,0.8839274048805237,0.110507,Bare Land,Rural / Scattered,0.3541,0.002015,0.7773,0.70,#FFAA00
0.3682,Moderate Risk,3,0.8749265074729919,0.110079,Bare Land,Rural / Scattered,0.3541,0.001994,0.7798,0.70,#FFAA00
0.3675,Moderate Risk,3,0.867548406124115,0.110651,Bare Land,Rural / Scattered,0.3541,0.001977,0.7765,0.70,#FFAA00
0.3654,Moderate Risk,3,0.8687752485275269,0.112499,Bare Land,Rural / Scattered,0.3541,0.001980,0.7657,0.70,#FFAA00
0.3641,Moderate Risk,3,0.8766423463821411,0.113595,Bare Land,Rural / Scattered,0.3541,0.001998,0.7593,0.70,#FFAA00
0.3619,Moderate Risk,3,0.8851281404495239,0.115500,Bare Land,Rural / Scattered,0.3541,0.002017,0.7482,0.70,#FFAA00
0.3607,Moderate Risk,3,0.8935559988021851,0.116511,Bare Land,Rural / Scattered,0.3541,0.002037,0.7423,0.70,#FFAA00
0.3596,Moderate Risk,3,0.9067118167877197,0.117465,Bare Land,Rural / Scattered,0.3541,0.002067,0.7367,0.70,#FFAA00
0.3742,Moderate Risk,3,1.0510762929916382,0.105063,Bare Land,Peri-Urban / Sparse,0.3541,0.002396,0.8090,0.70,#FFAA00
0.3728,Moderate Risk,3,1.0167590379714966,0.106197,Bare Land,Peri-Urban / Sparse,0.3541,0.002317,0.8024,0.70,#FFAA00
0.3731,Moderate Risk,3,0.9769296646118164,0.105911,Bare Land,Rural / Scattered,0.3541,0.002227,0.8041,0.70,#FFAA00
0.3742,Moderate Risk,3,0.9454047083854675,0.104993,Bare Land,Rural / Scattered,0.3541,0.002155,0.8094,0.70,#FFAA00
0.3741,Moderate Risk,3,0.9233049154281616,0.105049,Bare Land,Rural / Scattered,0.3541,0.002104,0.8091,0.70,#FFAA00
0.3746,Moderate Risk,3,0.9087151885032654,0.104606,Bare Land,Rural / Scattered,0.3541,0.002071,0.8117,0.70,#FFAA00
0.3747,Moderate Risk,3,0.9058407545089722,0.104536,Bare Land,Rural / Scattered,0.3541,0.002065,0.8121,0.70,#FFAA00
0.3739,Moderate Risk,3,0.9085108637809753,0.105170,Bare Land,Rural / Scattered,0.3541,0.002071,0.8084,0.70,#FFAA00
0.3747,Moderate Risk,3,0.9099037647247314,0.104529,Bare Land,Rural / Scattered,0.3541,0.002074,0.8121,0.70,#FFAA00
0.3741,Moderate Risk,3,0.9068845510482788,0.105010,Bare Land,Rural / Scattered,0.3541,0.002067,0.8093,0.70,#FFAA00
0.3734,Moderate Risk,3,0.8985874056816101,0.105640,Bare Land,Rural / Scattered,0.3541,0.002048,0.8057,0.70,#FFAA00
0.3729,Moderate Risk,3,0.8880994319915771,0.106073,Bare Land,Rural / Scattered,0.3541,0.002024,0.8031,0.70,#FFAA00
0.3735,Moderate Risk,3,0.8771514296531677,0.105573,Bare Land,Rural / Scattered,0.3541,0.001999,0.8061,0.70,#FFAA00
0.3734,Moderate Risk,3,0.8641570210456848,0.105617,Bare Land,Rural / Scattered,0.3541,0.001970,0.8058,0.70,#FFAA00
0.3733,Moderate Risk,3,0.8508597612380981,0.105686,Bare Land,Rural / Scattered,0.3541,0.001939,0.8054,0.70,#FFAA00
0.3742,Moderate Risk,3,0.840108335018158,0.104897,Bare Land,Rural / Scattered,0.3541,0.001915,0.8100,0.70,#FFAA00
0.3738,Moderate Risk,3,0.837944507598877,0.105231,Bare Land,Rural / Scattered,0.3541,0.001910,0.8081,0.70,#FFAA00
0.3732,Moderate Risk,3,0.8481826782226562,0.105764,Bare Land,Rural / Scattered,0.3541,0.001933,0.8049,0.70,#FFAA00
0.3734,Moderate Risk,3,0.8700884580612183,0.105626,Bare Land,Rural / Scattered,0.3541,0.001983,0.8058,0.70,#FFAA00
0.3728,Moderate Risk,3,0.889690101146698,0.106098,Bare Land,Rural / Scattered,0.3541,0.002028,0.8030,0.70,#FFAA00
0.3720,Moderate Risk,3,0.8888441920280457,0.106819,Bare Land,Rural / Scattered,0.3541,0.002026,0.7988,0.70,#FFAA00
0.3714,Moderate Risk,3,0.8804446458816528,0.107299,Bare Land,Rural / Scattered,0.3541,0.002007,0.7960,0.70,#FFAA00
0.3719,Moderate Risk,3,0.8739550113677979,0.106947,Bare Land,Rural / Scattered,0.3541,0.001992,0.7981,0.70,#FFAA00
0.3719,Moderate Risk,3,0.8727309703826904,0.106897,Bare Land,Rural / Scattered,0.3541,0.001989,0.7983,0.70,#FFAA00
0.3713,Moderate Risk,3,0.8735114932060242,0.107440,Bare Land,Rural / Scattered,0.3541,0.001991,0.7952,0.70,#FFAA00
0.3704,Moderate Risk,3,0.8716897368431091,0.108176,Bare Land,Rural / Scattered,0.3541,0.001987,0.7909,0.70,#FFAA00
0.3700,Moderate Risk,3,0.8697226643562317,0.108513,Bare Land,Rural / Scattered,0.3541,0.001982,0.7889,0.70,#FFAA00
0.3703,Moderate Risk,3,0.8682036995887756,0.108292,Bare Land,Rural / Scattered,0.3541,0.001979,0.7902,0.70,#FFAA00
0.3691,Moderate Risk,3,0.8676958084106445,0.109268,Bare Land,Rural / Scattered,0.3541,0.001978,0.7845,0.70,#FFAA00
0.3692,Moderate Risk,3,0.8686875104904175,0.109218,Bare Land,Rural / Scattered,0.3541,0.001980,0.7848,0.70,#FFAA00
0.3682,Moderate Risk,3,0.8702526092529297,0.110072,Bare Land,Rural / Scattered,0.3541,0.001984,0.7798,0.70,#FFAA00
0.3670,Moderate Risk,3,0.8711575865745544,0.111105,Bare Land,Rural / Scattered,0.3541,0.001986,0.7738,0.70,#FFAA00
0.3688,Moderate Risk,3,0.8702251315116882,0.109524,Bare Land,Rural / Scattered,0.3541,0.001983,0.7830,0.70,#FFAA00
0.3670,Moderate Risk,3,0.8680605888366699,0.111150,Bare Land,Rural / Scattered,0.3541,0.001979,0.7736,0.70,#FFAA00
0.3657,Moderate Risk,3,0.8641166687011719,0.112236,Bare Land,Rural / Scattered,0.3541,0.001970,0.7672,0.70,#FFAA00
0.3667,Moderate Risk,3,0.8493409156799316,0.111337,Bare Land,Rural / Scattered,0.3541,0.001936,0.7725,0.70,#FFAA00
0.3679,Moderate Risk,3,0.8230765461921692,0.110325,Bare Land,Rural / Scattered,0.3541,0.001876,0.7784,0.70,#FFAA00
0.3675,Moderate Risk,3,0.801937997341156,0.110655,Bare Land,Rural / Scattered,0.3541,0.001828,0.7764,0.70,#FFAA00
0.3666,Moderate Risk,3,0.7963656187057495,0.111440,Bare Land,Rural / Scattered,0.3541,0.001815,0.7719,0.70,#FFAA00
0.3669,Moderate Risk,3,0.7979937791824341,0.111167,Bare Land,Rural / Scattered,0.3541,0.001819,0.7735,0.70,#FFAA00
0.3659,Moderate Risk,3,0.802533745765686,0.112020,Bare Land,Rural / Scattered,0.3541,0.001829,0.7685,0.70,#FFAA00
0.3657,Moderate Risk,3,0.8066673278808594,0.112173,Bare Land,Rural / Scattered,0.3541,0.001839,0.7676,0.70,#FFAA00
0.3627,Moderate Risk,3,0.8089910745620728,0.114738,Bare Land,Rural / Scattered,0.3541,0.001844,0.7526,0.70,#FFAA00
0.3606,Moderate Risk,3,0.8112584948539734,0.116557,Bare Land,Rural / Scattered,0.3541,0.001849,0.7420,0.70,#FFAA00
0.3607,Moderate Risk,3,0.8245507478713989,0.116454,Bare Land,Rural / Scattered,0.3541,0.001879,0.7426,0.70,#FFAA00
0.3580,Moderate Risk,3,0.8444657325744629,0.118818,Bare Land,Rural / Scattered,0.3541,0.001925,0.7289,0.70,#FFAA00
0.3737,Moderate Risk,3,0.9940553903579712,0.105460,Bare Land,Rural / Scattered,0.3541,0.002266,0.8067,0.70,#FFAA00
0.3738,Moderate Risk,3,0.970601499080658,0.105368,Bare Land,Rural / Scattered,0.3541,0.002212,0.8073,0.70,#FFAA00
0.3738,Moderate Risk,3,0.9420894980430603,0.105275,Bare Land,Rural / Scattered,0.3541,0.002147,0.8078,0.70,#FFAA00
0.3741,Moderate Risk,3,0.9224209189414978,0.105042,Bare Land,Rural / Scattered,0.3541,0.002102,0.8092,0.70,#FFAA00
0.3747,Moderate Risk,3,0.9136545658111572,0.104526,Bare Land,Rural / Scattered,0.3541,0.002082,0.8122,0.70,#FFAA00
0.3751,Moderate Risk,3,0.9098647236824036,0.104153,Bare Land,Rural / Scattered,0.3541,0.002074,0.8143,0.70,#FFAA00
0.3749,Moderate Risk,3,0.9063946604728699,0.104368,Bare Land,Rural / Scattered,0.3541,0.002066,0.8131,0.70,#FFAA00
0.3744,Moderate Risk,3,0.9015532732009888,0.104778,Bare Land,Rural / Scattered,0.3541,0.002055,0.8107,0.70,#FFAA00
0.3748,Moderate Risk,3,0.8904680609703064,0.104405,Bare Land,Rural / Scattered,0.3541,0.002030,0.8129,0.70,#FFAA00
0.3744,Moderate Risk,3,0.8748669028282166,0.104793,Bare Land,Rural / Scattered,0.3541,0.001994,0.8106,0.70,#FFAA00
0.3736,Moderate Risk,3,0.858498215675354,0.105422,Bare Land,Rural / Scattered,0.3541,0.001957,0.8069,0.70,#FFAA00
0.3735,Moderate Risk,3,0.8441928029060364,0.105480,Bare Land,Rural / Scattered,0.3541,0.001924,0.8066,0.70,#FFAA00
0.3738,Moderate Risk,3,0.8334431648254395,0.105231,Bare Land,Rural / Scattered,0.3541,0.001900,0.8081,0.70,#FFAA00
0.3727,Moderate Risk,3,0.8291677236557007,0.106210,Bare Land,Rural / Scattered,0.3541,0.001890,0.8023,0.70,#FFAA00
0.3741,Moderate Risk,3,0.8273658156394958,0.104967,Bare Land,Rural / Scattered,0.3541,0.001886,0.8096,0.70,#FFAA00
0.3742,Moderate Risk,3,0.8240978121757507,0.104933,Bare Land,Rural / Scattered,0.3541,0.001878,0.8098,0.70,#FFAA00
0.3736,Moderate Risk,3,0.8142505288124084,0.105382,Bare Land,Rural / Scattered,0.3541,0.001856,0.8072,0.70,#FFAA00
0.3733,Moderate Risk,3,0.7958424091339111,0.105685,Bare Land,Rural / Scattered,0.3541,0.001814,0.8054,0.70,#FFAA00
0.3725,Moderate Risk,3,0.7795305252075195,0.106342,Bare Land,Rural / Scattered,0.3541,0.001777,0.8016,0.70,#FFAA00
0.3719,Moderate Risk,3,0.7693329453468323,0.106856,Bare Land,Rural / Scattered,0.3541,0.001754,0.7986,0.70,#FFAA00
0.3709,Moderate Risk,3,0.7802514433860779,0.107701,Bare Land,Rural / Scattered,0.3541,0.001778,0.7937,0.70,#FFAA00
0.3699,Moderate Risk,3,0.814359188079834,0.108563,Bare Land,Rural / Scattered,0.3541,0.001856,0.7886,0.70,#FFAA00
0.3718,Moderate Risk,3,0.8388909697532654,0.106937,Bare Land,Rural / Scattered,0.3541,0.001912,0.7981,0.70,#FFAA00
0.3711,Moderate Risk,3,0.8318731188774109,0.107555,Bare Land,Rural / Scattered,0.3541,0.001896,0.7945,0.70,#FFAA00
0.3710,Moderate Risk,3,0.8252160549163818,0.107627,Bare Land,Rural / Scattered,0.3541,0.001881,0.7941,0.70,#FFAA00
0.3699,Moderate Risk,3,0.8218663930892944,0.108608,Bare Land,Rural / Scattered,0.3541,0.001873,0.7884,0.70,#FFAA00
0.3688,Moderate Risk,3,0.8177228569984436,0.109535,Bare Land,Rural / Scattered,0.3541,0.001864,0.7830,0.70,#FFAA00
0.3691,Moderate Risk,3,0.809492826461792,0.109247,Bare Land,Rural / Scattered,0.3541,0.001845,0.7846,0.70,#FFAA00
0.3679,Moderate Risk,3,0.8026790618896484,0.110288,Bare Land,Rural / Scattered,0.3541,0.001830,0.7786,0.70,#FFAA00
0.3681,Moderate Risk,3,0.7975499033927917,0.110084,Bare Land,Rural / Scattered,0.3541,0.001818,0.7798,0.70,#FFAA00
0.3670,Moderate Risk,3,0.7947053909301758,0.111075,Bare Land,Rural / Scattered,0.3541,0.001811,0.7740,0.70,#FFAA00
0.3671,Moderate Risk,3,0.787013053894043,0.110991,Bare Land,Rural / Scattered,0.3541,0.001794,0.7745,0.70,#FFAA00
0.3677,Moderate Risk,3,0.7789976000785828,0.110472,Bare Land,Rural / Scattered,0.3541,0.001776,0.7775,0.70,#FFAA00
0.3658,Moderate Risk,3,0.7725855708122253,0.112098,Bare Land,Rural / Scattered,0.3541,0.001761,0.7680,0.70,#FFAA00
0.3657,Moderate Risk,3,0.7688047885894775,0.112166,Bare Land,Rural / Scattered,0.3541,0.001752,0.7676,0.70,#FFAA00
0.3660,Moderate Risk,3,0.7634400129318237,0.111915,Bare Land,Rural / Scattered,0.3541,0.001740,0.7691,0.70,#FFAA00
0.3663,Moderate Risk,3,0.7669392228126526,0.111616,Bare Land,Rural / Scattered,0.3541,0.001748,0.7708,0.70,#FFAA00
0.3660,Moderate Risk,3,0.7704669237136841,0.111855,Bare Land,Rural / Scattered,0.3541,0.001756,0.7694,0.70,#FFAA00
0.3662,Moderate Risk,3,0.7732054591178894,0.111691,Bare Land,Rural / Scattered,0.3541,0.001762,0.7704,0.70,#FFAA00
0.3652,Moderate Risk,3,0.7765392661094666,0.112584,Bare Land,Rural / Scattered,0.3541,0.001770,0.7652,0.70,#FFAA00
0.3656,Moderate Risk,3,0.7761783599853516,0.112218,Bare Land,Rural / Scattered,0.3541,0.001769,0.7673,0.70,#FFAA00
0.3632,Moderate Risk,3,0.7762255072593689,0.114296,Bare Land,Rural / Scattered,0.3541,0.001769,0.7552,0.70,#FFAA00
0.3609,Moderate Risk,3,0.777281641960144,0.116298,Bare Land,Rural / Scattered,0.3541,0.001772,0.7435,0.70,#FFAA00
0.3573,Moderate Risk,3,0.7873969078063965,0.119367,Bare Land,Rural / Scattered,0.3541,0.001795,0.7256,0.70,#FFAA00
0.3588,Moderate Risk,3,0.8017505407333374,0.118102,Bare Land,Rural / Scattered,0.3541,0.001827,0.7330,0.70,#FFAA00
0.3578,Moderate Risk,3,0.8073991537094116,0.118962,Bare Land,Rural / Scattered,0.3541,0.001840,0.7280,0.70,#FFAA00
0.3733,Moderate Risk,3,1.006173014640808,0.105737,Bare Land,Peri-Urban / Sparse,0.3541,0.002293,0.8051,0.70,#FFAA00
0.3732,Moderate Risk,3,0.9725884199142456,0.105817,Bare Land,Rural / Scattered,0.3541,0.002217,0.8046,0.70,#FFAA00
0.3729,Moderate Risk,3,0.9399440884590149,0.106053,Bare Land,Rural / Scattered,0.3541,0.002142,0.8033,0.70,#FFAA00
0.3745,Moderate Risk,3,0.9230313301086426,0.104681,Bare Land,Rural / Scattered,0.3541,0.002104,0.8113,0.70,#FFAA00
0.3743,Moderate Risk,3,0.9098600745201111,0.104867,Bare Land,Rural / Scattered,0.3541,0.002074,0.8102,0.70,#FFAA00
0.3739,Moderate Risk,3,0.8998993635177612,0.105228,Bare Land,Rural / Scattered,0.3541,0.002051,0.8081,0.70,#FFAA00
0.3737,Moderate Risk,3,0.8844615817070007,0.105337,Bare Land,Rural / Scattered,0.3541,0.002016,0.8074,0.70,#FFAA00
0.3741,Moderate Risk,3,0.868809700012207,0.104987,Bare Land,Rural / Scattered,0.3541,0.001980,0.8095,0.70,#FFAA00
0.3742,Moderate Risk,3,0.8553371429443359,0.104941,Bare Land,Rural / Scattered,0.3541,0.001950,0.8097,0.70,#FFAA00
0.3737,Moderate Risk,3,0.8394374847412109,0.105380,Bare Land,Rural / Scattered,0.3541,0.001913,0.8072,0.70,#FFAA00
0.3728,Moderate Risk,3,0.8244311809539795,0.106068,Bare Land,Rural / Scattered,0.3541,0.001879,0.8032,0.70,#FFAA00
0.3731,Moderate Risk,3,0.8144847750663757,0.105829,Bare Land,Rural / Scattered,0.3541,0.001856,0.8046,0.70,#FFAA00
0.3723,Moderate Risk,3,0.8085766434669495,0.106524,Bare Land,Rural / Scattered,0.3541,0.001843,0.8005,0.70,#FFAA00
0.3730,Moderate Risk,3,0.7969305515289307,0.105897,Bare Land,Rural / Scattered,0.3541,0.001816,0.8042,0.70,#FFAA00
0.3732,Moderate Risk,3,0.7773571610450745,0.105746,Bare Land,Rural / Scattered,0.3541,0.001772,0.8051,0.70,#FFAA00
0.3732,Moderate Risk,3,0.7624450922012329,0.105716,Bare Land,Rural / Scattered,0.3541,0.001738,0.8052,0.70,#FFAA00
0.3725,Moderate Risk,3,0.75682532787323,0.106284,Bare Land,Rural / Scattered,0.3541,0.001725,0.8019,0.70,#FFAA00
0.3721,Moderate Risk,3,0.7579219937324524,0.106640,Bare Land,Rural / Scattered,0.3541,0.001728,0.7998,0.70,#FFAA00
0.3721,Moderate Risk,3,0.7612088322639465,0.106691,Bare Land,Rural / Scattered,0.3541,0.001735,0.7995,0.70,#FFAA00
0.3717,Moderate Risk,3,0.7601202726364136,0.106998,Bare Land,Rural / Scattered,0.3541,0.001733,0.7978,0.70,#FFAA00
0.3709,Moderate Risk,3,0.7558026909828186,0.107681,Bare Land,Rural / Scattered,0.3541,0.001723,0.7938,0.70,#FFAA00
0.3702,Moderate Risk,3,0.7511823177337646,0.108262,Bare Land,Rural / Scattered,0.3541,0.001712,0.7904,0.70,#FFAA00
0.3712,Moderate Risk,3,0.7586520910263062,0.107466,Bare Land,Rural / Scattered,0.3541,0.001729,0.7950,0.70,#FFAA00
